-3.4141,37.309,1207.5,86.908,0,38646,32.52,110,0,0.0028563
-3.4138,37.31,1206.1,85.195,0,38646,32.54,190,0,0.003501
-3.4135,37.31,1204.9,84.584,0,38646,32.56,205,1,0.0041424
-3.4133,37.31,1204.2,84.643,0,38646,32.58,145,1,0.0047808
-3.4132,37.31,1203.5,83.911,0,38646,32.6,110,1,0.005416
-3.413,37.31,1202.7,83.455,0,38646,32.62,60,1,0.0060482
-3.4126,37.31,1201.3,84.399,0,38646,32.64,60,1,0.0066774
-3.4123,37.31,1200.5,85.3,0,38646,32.66,90,0,0.0073037
-3.412,37.311,1199.8,86.572,0,38646,32.68,80,0,0.0079269
-3.4119,37.311,1199.1,87.785,0,38646,32.7,0,0,0.0078909
-3.4116,37.311,1198.4,88.742,0,38646,32.72,0,0,0.0078551
-3.4113,37.311,1198,89.569,0,38646,32.74,0,0,0.0078197
-3.4111,37.311,1198,90.441,0,38646,32.76,0,0,0.0077845
-3.4108,37.311,1197.4,91.126,0,38646,32.78,0,0,0.0077497
-3.4105,37.311,1196.7,89.657,0,38646,32.8,0,0,0.0077151
-3.4101,37.311,1196,86.786,0,38646,32.82,0,0,0.0076809
-3.4099,37.311,1195.3,85.971,0,38646,32.84,0,0,0.0076469
-3.4097,37.311,1195,86.07,0,38646,32.86,65,0,0.0082679
-3.4095,37.311,1195,86.24,0,38646,32.88,155,0,0.0088862
-3.4091,37.311,1194.3,86.511,0,38646,32.9,155,0,0.0095017
-3.4089,37.312,1194,86.74,0,38646,32.92,0,0,0.0094602
-3.4087,37.312,1193.9,87.011,0,38646,32.94,0,0,0.0094192
-3.4083,37.312,1193.3,87.17,0,38646,32.96,0,0,0.0093784
-3.408,37.312,1193,86.913,0,38646,32.98,0,0,0.009338
-3.4078,37.312,1192.9,86.727,0,38646,33,0,0,0.0092979
-3.4075,37.312,1192.2,86.557,0,38646,33.02,0,0,0.0092581
-3.4071,37.312,1191.5,85.93,0,38646,33.04,0,0,0.0092186
-3.4067,37.312,1190.9,85.699,0,38646,33.06,0,0,0.0091795
-3.4064,37.312,1190.2,85.271,0,38646,33.08,0,0,0.0091406
-3.4062,37.312,1190,84.742,0,38646,33.1,0,1,0.0091021
-3.406,37.312,1190,84.314,0,38646,33.12,0,1,0.0090638
-3.4058,37.312,1190,83.63,0,38646,33.14,0,1,0.0090259
-3.4056,37.312,1190,82.901,0,38646,33.16,0,1,0.0089882
-3.4054,37.312,1189.8,82.558,0,38646,33.18,0,1,0.0089508
-3.4051,37.312,1189.1,82.428,0,38646,33.2,0,1,0.0089138
-3.4048,37.312,1188.4,81.971,0,38646,33.22,0,1,0.008877
-3.4045,37.313,1187.7,81.586,0,38646,33.24,0,1,0.0088404
-3.4044,37.313,1187,81.356,0,38646,33.26,0,1,0.0088042
-3.4041,37.313,1186.4,81.155,0,38646,33.28,0,1,0.0087682
-3.4039,37.313,1186,80.956,0,38646,33.3,0,1,0.0087326
-3.4037,37.313,1186,81.112,0,38646,33.32,0,1,0.0086971
-3.4034,37.313,1185.3,81.268,0,38646,33.34,0,1,0.008662
-3.4031,37.313,1184.6,81.228,0,38646,33.36,0,1,0.0086271
-3.4028,37.314,1184,81.482,1,38646,33.38,0,1,0.0085924
-3.4026,37.314,1183.3,81.883,1,38646,33.4,0,1,0.0085581
-3.4024,37.314,1183,82.141,1,38646,33.42,0,1,0.0085239
-3.4022,37.314,1183,82.481,1,38646,33.44,0,1,0.0084901
-3.4019,37.314,1183,82.883,1,38646,33.46,0,1,0.0084564
-3.4017,37.314,1183,83.849,1,38646,33.48,0,1,0.0084231
-3.4015,37.314,1183,84.907,1,38646,33.5,0,1,0.0083899
-3.4012,37.314,1183,85.907,1,38646,33.52,0,0,0.008357
-3.401,37.314,1183,86.766,1,38646,33.54,0,0,0.0083244
-3.4008,37.315,1183,87.635,1,38646,33.56,0,0,0.0082919
-3.4005,37.315,1183,88.534,1,38646,33.58,0,0,0.0082597
-3.4002,37.315,1182.5,89.504,1,38646,33.6,0,0,0.0082278
-3.3999,37.315,1182,90.363,1,38646,33.62,0,0,0.008196
-3.3996,37.315,1182,90.951,1,38646,33.64,0,0,0.0081645
-3.3994,37.315,1182.6,91.523,1,38646,33.66,0,0,0.0081332
-3.3992,37.315,1183,91.699,1,38646,33.68,0,0,0.0081022
-3.399,37.315,1183,91.768,1,38646,33.7,0,0,0.0080713
-3.3987,37.315,1183,91.797,1,38646,33.72,0,0,0.0080407
-3.3984,37.315,1183,91.94,1,38646,33.74,0,0,0.0080103
-3.398,37.315,1183,92,1,38646,33.76,0,0,0.0079801
-3.3977,37.316,1183.7,91.928,1,38646,33.78,0,0,0.0079501
-3.3974,37.316,1184.4,91.758,1,38646,33.8,0,0,0.0079203
-3.397,37.316,1185,91.559,1,38646,33.82,0,0,0.0078907
-3.3968,37.316,1185,91.148,1,38646,33.84,0,0,0.0078613
-3.3967,37.316,1185.4,91.14,1,38646,33.86,0,0,0.0078321
-3.3965,37.316,1186.1,91.059,1,38646,33.88,0,0,0.0078031
-3.3961,37.316,1186.8,90.928,1,38646,33.9,0,0,0.0077744
-3.3958,37.316,1187.4,90.687,1,38646,33.92,0,0,0.0077458
-3.3955,37.316,1188,90.457,1,38646,33.94,0,0,0.0077174
-3.3953,37.316,1188,90.258,1,38646,33.96,0,0,0.0076892
-3.3951,37.316,1188.5,89.916,1,38646,33.98,0,0,0.0076611
